EHM034692|EHA02331_bin.15_gene_62_12	sp|Q8UIF1|GLND_AGRFC	sp|Q8UIF1|GLND_AGRFC Bifunctional uridylyltransferase/uridylyl-removing enzyme OS=Agrobacterium fabrum (strain C58 / ATCC 33970) OX=176299 GN=glnD PE=3 SV=1	1.72e-115	379
EHM034692|EHA02331_bin.15_gene_62_52	sp|T2KM04|PLH11_FORAG	sp|T2KM04|PLH11_FORAG Ulvan-active sulfatase OS=Formosa agariphila (strain DSM 15362 / KCTC 12365 / LMG 23005 / KMM 3901 / M-2Alg 35-1) OX=1347342 GN=BN863_22000 PE=1 SV=1	3.46e-103	320
EHM034692|EHA02331_bin.15_gene_63_1	sp|Q50568|FDHC_METTF	sp|Q50568|FDHC_METTF Probable formate transporter OS=Methanothermobacter thermautotrophicus OX=145262 GN=fdhC PE=3 SV=1	2.33e-63	203
EHM034692|EHA02331_bin.15_gene_71_3	sp|Q9Y8H8|SODF_AERPE	sp|Q9Y8H8|SODF_AERPE Superoxide dismutase [Mn/Fe] OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=sod PE=1 SV=1	8.80e-62	194
EHM034692|EHA02331_bin.15_gene_98_7	sp|Q8EQU6|DPO3_OCEIH	sp|Q8EQU6|DPO3_OCEIH DNA polymerase III PolC-type OS=Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831) OX=221109 GN=polC PE=3 SV=1	7.34e-12	66.6
EHM034692|EHA02331_bin.15_gene_98_12	sp|Q58181|CBIL_METJA	sp|Q58181|CBIL_METJA Probable cobalt-precorrin-2 C(20)-methyltransferase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=cbiL PE=3 SV=1	1.98e-21	92.0
EHM034692|EHA02331_bin.15_gene_123_5	sp|Q9TTJ6|RGN_RABIT	sp|Q9TTJ6|RGN_RABIT Regucalcin OS=Oryctolagus cuniculus OX=9986 GN=RGN PE=2 SV=1	2.80e-46	161
EHM034692|EHA02331_bin.15_gene_134_2	sp|A6VUE7|EX7S_MARMS	sp|A6VUE7|EX7S_MARMS Exodeoxyribonuclease 7 small subunit OS=Marinomonas sp. (strain MWYL1) OX=400668 GN=xseB PE=3 SV=1	4.39e-07	46.6
EHM034692|EHA02331_bin.15_gene_137_15	sp|A7LXS8|BGH3A_BACO1	sp|A7LXS8|BGH3A_BACO1 Beta-glucosidase BoGH3A OS=Bacteroides ovatus (strain ATCC 8483 / DSM 1896 / JCM 5824 / BCRC 10623 / CCUG 4943 / NCTC 11153) OX=411476 GN=BACOVA_02644 PE=1 SV=1	7.99e-136	421
EHM034692|EHA02331_bin.15_gene_149_7	sp|Q9A6V2|FLUC_CAUVC	sp|Q9A6V2|FLUC_CAUVC Fluoride-specific ion channel FluC OS=Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15) OX=190650 GN=fluC PE=3 SV=1	1.94e-21	86.3
EHM034692|EHA02331_bin.15_gene_166_2	sp|P38720|6PGD1_YEAST	sp|P38720|6PGD1_YEAST 6-phosphogluconate dehydrogenase, decarboxylating 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GND1 PE=1 SV=1	7.27e-182	520
EHM034692|EHA02331_bin.15_gene_171_4	sp|O66105|PPIB_TREPA	sp|O66105|PPIB_TREPA Probable peptidyl-prolyl cis-trans isomerase OS=Treponema pallidum (strain Nichols) OX=243276 GN=ppiB PE=1 SV=1	2.04e-51	169
EHM034692|EHA02331_bin.15_gene_173_7	sp|Q8DD41|BTUB_VIBVU	sp|Q8DD41|BTUB_VIBVU Vitamin B12 transporter BtuB OS=Vibrio vulnificus (strain CMCP6) OX=216895 GN=btuB PE=3 SV=1	5.28e-21	101
EHM034692|EHA02331_bin.15_gene_179_2	sp|L7P9J4|UH105_NONUL	sp|L7P9J4|UH105_NONUL Unsaturated 3S-rhamnoglycuronyl hydrolase OS=Nonlabens ulvanivorans OX=906888 GN=IL45_01505 PE=1 SV=1	3.39e-69	234
EHM034692|EHA02331_bin.15_gene_201_10	sp|B2RJX3|PTP_PORG3	sp|B2RJX3|PTP_PORG3 Prolyl tripeptidyl peptidase OS=Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561) OX=431947 GN=ptpA PE=3 SV=1	1.71e-45	177
EHM034692|EHA02331_bin.15_gene_214_2	sp|T2KMH0|PLH24_FORAG	sp|T2KMH0|PLH24_FORAG Beta-xylosidase OS=Formosa agariphila (strain DSM 15362 / KCTC 12365 / LMG 23005 / KMM 3901 / M-2Alg 35-1) OX=1347342 GN=BN863_22130 PE=1 SV=1	2.59e-139	431
EHM034692|EHA02331_bin.15_gene_215_7	sp|Q52905|GLNB_RHIME	sp|Q52905|GLNB_RHIME Nitrogen regulatory protein P-II OS=Rhizobium meliloti (strain 1021) OX=266834 GN=glnB PE=3 SV=1	1.42e-53	166
EHM034692|EHA02331_bin.15_gene_221_12	sp|Q8MTJ7|GAFA_DICDI	sp|Q8MTJ7|GAFA_DICDI GAF domain-containing protein A OS=Dictyostelium discoideum OX=44689 GN=gafA PE=3 SV=1	1.51e-38	131
EHM034692|EHA02331_bin.15_gene_229_4	sp|T2KLZ8|PLH6_FORAG	sp|T2KLZ8|PLH6_FORAG 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase OS=Formosa agariphila (strain DSM 15362 / KCTC 12365 / LMG 23005 / KMM 3901 / M-2Alg 35-1) OX=1347342 GN=kduD PE=2 SV=1	1.20e-127	365
EHM034692|EHA02331_bin.15_gene_229_5	sp|Q650K4|KDUI_BACFR	sp|Q650K4|KDUI_BACFR 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase OS=Bacteroides fragilis (strain YCH46) OX=295405 GN=kduI PE=3 SV=1	2.18e-147	417
EHM034692|EHA02331_bin.15_gene_246_2	sp|B6J5G8|DCUP_COXB1	sp|B6J5G8|DCUP_COXB1 Uroporphyrinogen decarboxylase OS=Coxiella burnetii (strain CbuK_Q154) OX=434924 GN=hemE PE=3 SV=1	2.23e-16	82.4
EHM034692|EHA02331_bin.15_gene_251_2	sp|P73411|G6PD_SYNY3	sp|P73411|G6PD_SYNY3 Glucose-6-phosphate 1-dehydrogenase OS=Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa) OX=1111708 GN=zwf PE=1 SV=1	1.59e-164	479
EHM034692|EHA02331_bin.15_gene_261_5	sp|P31586|GSPG_PECCC	sp|P31586|GSPG_PECCC Type II secretion system core protein G OS=Pectobacterium carotovorum subsp. carotovorum OX=555 GN=outG PE=3 SV=1	1.95e-24	95.1
EHM034692|EHA02331_bin.15_gene_278_6	sp|P72942|EXBD_SYNY3	sp|P72942|EXBD_SYNY3 Putative biopolymer transport protein ExbD OS=Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa) OX=1111708 GN=slr0678 PE=3 SV=1	4.93e-10	58.9
EHM034692|EHA02331_bin.15_gene_288_5	sp|P9WKP2|Y906_MYCTO	sp|P9WKP2|Y906_MYCTO Uncharacterized protein MT0929 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=MT0929 PE=3 SV=1	2.22e-33	129
UHM1073.23039_R.bin.125|k141_223244_108	sp|P9WF04|UH105_ALTSL	sp|P9WF04|UH105_ALTSL Unsaturated 3S-rhamnoglycuronyl hydrolase OS=Alteromonas sp. (strain LOR) OX=1537994 GN=LOR_28 PE=1 SV=1	1.08e-83	266
UHM1073.23039_R.bin.125|k141_490033_44	sp|P73411|G6PD_SYNY3	sp|P73411|G6PD_SYNY3 Glucose-6-phosphate 1-dehydrogenase OS=Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa) OX=1111708 GN=zwf PE=1 SV=1	9.07e-164	477
UHM1073.23039_R.bin.125|k141_490033_63	sp|P9WKP2|Y906_MYCTO	sp|P9WKP2|Y906_MYCTO Uncharacterized protein MT0929 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=MT0929 PE=3 SV=1	3.12e-32	125
UHM1073.23039_R.bin.125|k141_490033_101	sp|Q8MTJ7|GAFA_DICDI	sp|Q8MTJ7|GAFA_DICDI GAF domain-containing protein A OS=Dictyostelium discoideum OX=44689 GN=gafA PE=3 SV=1	7.51e-39	132
UHM1073.23039_R.bin.125|k141_490033_142	sp|T2KLZ8|PLH6_FORAG	sp|T2KLZ8|PLH6_FORAG 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase OS=Formosa agariphila (strain DSM 15362 / KCTC 12365 / LMG 23005 / KMM 3901 / M-2Alg 35-1) OX=1347342 GN=kduD PE=2 SV=1	1.20e-127	365
UHM1073.23039_R.bin.125|k141_490033_143	sp|Q650K4|KDUI_BACFR	sp|Q650K4|KDUI_BACFR 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase OS=Bacteroides fragilis (strain YCH46) OX=295405 GN=kduI PE=3 SV=1	3.60e-146	414
UHM1073.23039_R.bin.125|k141_490033_162	sp|P38720|6PGD1_YEAST	sp|P38720|6PGD1_YEAST 6-phosphogluconate dehydrogenase, decarboxylating 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GND1 PE=1 SV=1	1.56e-183	525
UHM1073.23039_R.bin.125|k141_327978_55	sp|Q52905|GLNB_RHIME	sp|Q52905|GLNB_RHIME Nitrogen regulatory protein P-II OS=Rhizobium meliloti (strain 1021) OX=266834 GN=glnB PE=3 SV=1	7.06e-54	167
UHM1073.23039_R.bin.125|k141_227938_30	sp|A1SZJ4|DCUP_PSYIN	sp|A1SZJ4|DCUP_PSYIN Uroporphyrinogen decarboxylase OS=Psychromonas ingrahamii (strain DSM 17664 / CCUG 51855 / 37) OX=357804 GN=hemE PE=3 SV=1	7.53e-18	86.7
UHM1073.23039_R.bin.125|k141_228062_97	sp|Q9Y8H8|SODF_AERPE	sp|Q9Y8H8|SODF_AERPE Superoxide dismutase [Mn/Fe] OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=sod PE=1 SV=1	7.13e-61	192
UHM1073.23039_R.bin.125|k141_228062_126	sp|P44602|HXUA1_HAEIN	sp|P44602|HXUA1_HAEIN Heme/hemopexin-binding protein OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=hxuA PE=1 SV=1	6.04e-24	114
UHM1073.23039_R.bin.125|k141_392367_30	sp|Q05593|CBIL_SALTY	sp|Q05593|CBIL_SALTY Cobalt-precorrin-2 C(20)-methyltransferase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cbiL PE=1 SV=2	4.30e-22	94.0
UHM1073.23039_R.bin.125|k141_27918_10	sp|B2RJX3|PTP_PORG3	sp|B2RJX3|PTP_PORG3 Prolyl tripeptidyl peptidase OS=Porphyromonas gingivalis (strain ATCC 33277 / DSM 20709 / CIP 103683 / JCM 12257 / NCTC 11834 / 2561) OX=431947 GN=ptpA PE=3 SV=1	3.80e-46	179
UHM1073.23039_R.bin.125|k141_27918_71	sp|Q54518|CPSB_STREE	sp|Q54518|CPSB_STREE Tyrosine-protein phosphatase CpsB OS=Streptococcus pneumoniae OX=1313 GN=cpsB PE=1 SV=1	1.15e-08	57.0
UHM1073.23039_R.bin.125|k141_311317_19	sp|P04772|GLNA2_BRADU	sp|P04772|GLNA2_BRADU Glutamine synthetase OS=Bradyrhizobium diazoefficiens (strain JCM 10833 / BCRC 13528 / IAM 13628 / NBRC 14792 / USDA 110) OX=224911 GN=glnII PE=1 SV=2	2.05e-140	405
UHM1073.23039_R.bin.125|k141_311317_53	sp|Q9A9Z1|XYLC_CAUVC	sp|Q9A9Z1|XYLC_CAUVC D-xylonolactone lactonase OS=Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15) OX=190650 GN=xylC PE=1 SV=1	4.70e-22	96.3
UHM1073.23039_R.bin.125|k141_311317_68	sp|O05261|YULB_BACSU	sp|O05261|YULB_BACSU Uncharacterized HTH-type transcriptional regulator YulB OS=Bacillus subtilis (strain 168) OX=224308 GN=yulB PE=4 SV=1	4.18e-22	95.1
UHM1073.23039_R.bin.125|k141_311317_90	sp|Q9KJC4|ARPR_PSEPU	sp|Q9KJC4|ARPR_PSEPU Probable HTH-type transcriptional regulator ArpR OS=Pseudomonas putida OX=303 GN=arpR PE=3 SV=1	2.21e-29	111
UHM1073.23039_R.bin.125|k141_311317_97	sp|Q50568|FDHC_METTF	sp|Q50568|FDHC_METTF Probable formate transporter OS=Methanothermobacter thermautotrophicus OX=145262 GN=fdhC PE=3 SV=1	3.33e-66	211
UHM1073.23039_R.bin.125|k141_311317_145	sp|P31586|GSPG_PECCC	sp|P31586|GSPG_PECCC Type II secretion system core protein G OS=Pectobacterium carotovorum subsp. carotovorum OX=555 GN=outG PE=3 SV=1	2.19e-23	92.4
UHM1073.23039_R.bin.125|k141_515361_16	sp|Q8DD41|BTUB_VIBVU	sp|Q8DD41|BTUB_VIBVU Vitamin B12 transporter BtuB OS=Vibrio vulnificus (strain CMCP6) OX=216895 GN=btuB PE=3 SV=1	6.99e-21	100
UHM1073.23039_R.bin.125|k141_515361_38	sp|B2HQI2|CLPS_MYCMM	sp|B2HQI2|CLPS_MYCMM ATP-dependent Clp protease adapter protein ClpS OS=Mycobacterium marinum (strain ATCC BAA-535 / M) OX=216594 GN=clpS PE=3 SV=1	8.08e-21	82.4
UHM1073.23039_R.bin.125|k141_515361_94	sp|Q8UIF1|GLND_AGRFC	sp|Q8UIF1|GLND_AGRFC Bifunctional uridylyltransferase/uridylyl-removing enzyme OS=Agrobacterium fabrum (strain C58 / ATCC 33970) OX=176299 GN=glnD PE=3 SV=1	9.05e-115	377
UHM1073.23039_R.bin.125|k141_515361_126	sp|P77788|NUDG_ECOLI	sp|P77788|NUDG_ECOLI CTP pyrophosphohydrolase OS=Escherichia coli (strain K12) OX=83333 GN=nudG PE=1 SV=1	2.51e-14	68.6
UHM1073.23039_R.bin.125|k141_516198_36	sp|L7P9J4|UH105_NONUL	sp|L7P9J4|UH105_NONUL Unsaturated 3S-rhamnoglycuronyl hydrolase OS=Nonlabens ulvanivorans OX=906888 GN=IL45_01505 PE=1 SV=1	3.05e-68	232
UHM1073.23039_R.bin.125|k141_516198_45	sp|P72942|EXBD_SYNY3	sp|P72942|EXBD_SYNY3 Putative biopolymer transport protein ExbD OS=Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa) OX=1111708 GN=slr0678 PE=3 SV=1	2.60e-10	59.7
UHM1073.23039_R.bin.125|k141_516198_57	sp|Q9A6V2|FLUC_CAUVC	sp|Q9A6V2|FLUC_CAUVC Fluoride-specific ion channel FluC OS=Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15) OX=190650 GN=fluC PE=3 SV=1	6.87e-22	87.4
UHM1073.23039_R.bin.125|k141_334212_8	sp|A7LXS8|BGH3A_BACO1	sp|A7LXS8|BGH3A_BACO1 Beta-glucosidase BoGH3A OS=Bacteroides ovatus (strain ATCC 8483 / DSM 1896 / JCM 5824 / BCRC 10623 / CCUG 4943 / NCTC 11153) OX=411476 GN=BACOVA_02644 PE=1 SV=1	1.58e-135	421
UHM1073.23039_R.bin.125|k141_114434_16	sp|Q32KH5|GALNS_CANLF	sp|Q32KH5|GALNS_CANLF N-acetylgalactosamine-6-sulfatase OS=Canis lupus familiaris OX=9615 GN=GALNS PE=2 SV=1	7.81e-16	83.6
UHM1073.23039_R.bin.125|k141_114434_18	sp|T2KMH0|PLH24_FORAG	sp|T2KMH0|PLH24_FORAG Beta-xylosidase OS=Formosa agariphila (strain DSM 15362 / KCTC 12365 / LMG 23005 / KMM 3901 / M-2Alg 35-1) OX=1347342 GN=BN863_22130 PE=1 SV=1	1.54e-141	437
UHM1073.23039_R.bin.125|k141_32380_101	sp|A6VUE7|EX7S_MARMS	sp|A6VUE7|EX7S_MARMS Exodeoxyribonuclease 7 small subunit OS=Marinomonas sp. (strain MWYL1) OX=400668 GN=xseB PE=3 SV=1	4.39e-07	46.6
UHM1073.23039_R.bin.125|k141_197029_3	sp|P27034|BGLS_AGRTU	sp|P27034|BGLS_AGRTU Beta-glucosidase OS=Agrobacterium tumefaciens OX=358 GN=cbg-1 PE=3 SV=1	6.22e-152	470
EHM034674|EHA02355_bin.24_gene_3_4	sp|A7LXS8|BGH3A_BACO1	sp|A7LXS8|BGH3A_BACO1 Beta-glucosidase BoGH3A OS=Bacteroides ovatus (strain ATCC 8483 / DSM 1896 / JCM 5824 / BCRC 10623 / CCUG 4943 / NCTC 11153) OX=411476 GN=BACOVA_02644 PE=1 SV=1	6.77e-134	416
EHM034674|EHA02355_bin.24_gene_27_1	sp|P97084|COBD_SALTY	sp|P97084|COBD_SALTY Threonine-phosphate decarboxylase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=cobD PE=1 SV=2	1.15e-15	76.3
EHM034674|EHA02355_bin.24_gene_29_1	sp|O66911|UVRA_AQUAE	sp|O66911|UVRA_AQUAE UvrABC system protein A OS=Aquifex aeolicus (strain VF5) OX=224324 GN=uvrA PE=3 SV=1	1.66e-61	221
EHM034674|EHA02355_bin.24_gene_35_1	sp|P9WKP2|Y906_MYCTO	sp|P9WKP2|Y906_MYCTO Uncharacterized protein MT0929 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=MT0929 PE=3 SV=1	5.98e-33	127
EHM034674|EHA02355_bin.24_gene_38_3	sp|A0A0H3GGE2|BMAC_BRUSU	sp|A0A0H3GGE2|BMAC_BRUSU Adhesin BmaC autotransporter OS=Brucella suis biovar 1 (strain 1330) OX=204722 GN=bmaC PE=1 SV=1	2.24e-08	61.6
EHM034674|EHA02355_bin.24_gene_45_2	sp|P73411|G6PD_SYNY3	sp|P73411|G6PD_SYNY3 Glucose-6-phosphate 1-dehydrogenase OS=Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa) OX=1111708 GN=zwf PE=1 SV=1	9.07e-164	477
EHM034674|EHA02355_bin.24_gene_66_8	sp|Q52905|GLNB_RHIME	sp|Q52905|GLNB_RHIME Nitrogen regulatory protein P-II OS=Rhizobium meliloti (strain 1021) OX=266834 GN=glnB PE=3 SV=1	3.50e-54	167
EHM034674|EHA02355_bin.24_gene_68_15	sp|O05261|YULB_BACSU	sp|O05261|YULB_BACSU Uncharacterized HTH-type transcriptional regulator YulB OS=Bacillus subtilis (strain 168) OX=224308 GN=yulB PE=4 SV=1	3.00e-22	95.5
EHM034674|EHA02355_bin.24_gene_80_3	sp|P96717|YWQE_BACSU	sp|P96717|YWQE_BACSU Tyrosine-protein phosphatase YwqE OS=Bacillus subtilis (strain 168) OX=224308 GN=ywqE PE=1 SV=1	4.13e-19	86.7
EHM034674|EHA02355_bin.24_gene_82_2	sp|P27034|BGLS_AGRTU	sp|P27034|BGLS_AGRTU Beta-glucosidase OS=Agrobacterium tumefaciens OX=358 GN=cbg-1 PE=3 SV=1	8.96e-152	470
EHM034674|EHA02355_bin.24_gene_83_6	sp|O66105|PPIB_TREPA	sp|O66105|PPIB_TREPA Probable peptidyl-prolyl cis-trans isomerase OS=Treponema pallidum (strain Nichols) OX=243276 GN=ppiB PE=1 SV=1	2.04e-51	169
EHM034674|EHA02355_bin.24_gene_114_7	sp|P31586|GSPG_PECCC	sp|P31586|GSPG_PECCC Type II secretion system core protein G OS=Pectobacterium carotovorum subsp. carotovorum OX=555 GN=outG PE=3 SV=1	1.73e-25	97.8
EHM034674|EHA02355_bin.24_gene_116_2	sp|P75093|Y020_MYCPN	sp|P75093|Y020_MYCPN Uncharacterized ATP-dependent helicase MPN_020 OS=Mycoplasma pneumoniae (strain ATCC 29342 / M129 / Subtype 1) OX=272634 GN=MPN_020 PE=3 SV=1	9.14e-90	313
